OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/140,"Coop Place, West Bowling",-1.738424,53.768314,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=417298.6138,430214.2,417382.4253,430285.58,27700",0.31,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=J58CASDH6A000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7607135OUT&activeTab=summary|https://planning.bradford.gov,9,12,,Site which had outline planning permission which has since expired. The owners intentions are not currently known.,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/142,"Flockton Road, East Bowling",-1.737813,53.779508,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=417322.5,431439.968,417427.6,431551.55,27700",0.63,owned by a public authority,,permissioned,full planning permission,2018-03-23,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9005334REG&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7901769FUL&activeTab=summary|https://planning.bradford.gov.uk,0,0,yes,". Site with detailed planning permission for 30, 2 and 3 bedroomed homes",2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/143,"Flockton Road, East Bowling",-1.736464,53.778246,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=417418.8,431303.4,417509.0477,431408.2976,27700",0.48,owned by a public authority,,permissioned,full planning permission,2018-01-15,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9005334REG&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=L957B2DH0B300&activeTab=summary|https://planning.bradford.gov,0,0,yes,". Site with detailed planning permission for 1, 2 and 3 bedroomed homes",2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/175,"New Augustus House and Trust House, Filey Street, City Centre",-1.744634,53.791228,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=416866.485,432736.36,416964.8478,432874.11,27700",0.86,not owned by a public authority,,permissioned,other,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9403856FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=OLD48MDH02F00&activeTab=summary|https://planning.bradford.gov,0,0,yes,. prior notifaction plans submitted for conversion to 100 units- acceptabel under permitted development rights,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/180,64 Tong Street,-1.722686,53.771903,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=418351.4,430630.6,418398.95,430675.4,27700",0.06,,,permissioned,full planning permission,2017-11-17,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9702337ADV&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=OSCV28DH0A600&activeTab=summary|https://planning.bradford.gov,0,0,yes,,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/181,"Mead View, Holmewood",-1.712843,53.777133,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=418983.75,431207.2795,419059.2003,431270.1997,27700",0.42,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=OXM2X5DH01H00&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=ITPBUFDH6A000&activeTab=summary|https://planning.bradford.,16,19,yes,Site identified for clearance and redevelopment to family homes.,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SH/014,East of Victoria Street,-1.779473,53.835844,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=414582.6,437715.45,414640.85,437802.23,27700",0.36,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7806851FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8900713COU&activeTab=summary|https://planning.bradford.gov.uk,18,36,,Derelict building. The owners current intentions are not known,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SH/017,"Lower Holme Mill, Otley Road, Shipley",-1.768222,53.839158,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415319.25,438091.7468,415379.6907,438158.95,27700",0.22,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JESFICDH8O000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=K4WUGADHC1000&activeTab=summary|https://planning.bradford.,9,11,,Remaining land from retail development adjacent to existing residential development. The site is suitable for residential development but the owners current intentions are not known. The site can be developed for at least 9 units,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SH/042,"Queens Road/Ferncliffe Road, Saltaire",-1.793043,53.8345,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=413642.3468,437555.9683,413793.8581,437648.9325,27700",0.93,mixed ownership,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8205646FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9202680REG&activeTab=summary|https://planning.bradford.gov.uk,34,42,yes,Cleared site with expired permission.  The site is available,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SH/045,"Wrose Brow Road, Shipley",-1.763257,53.834712,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415637.04,437599.0,415741.75,437663.05,27700",0.22,not owned by a public authority,,permissioned,full planning permission,2016-08-15,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=I7OSSXDH12000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=I28FRYDH12000&activeTab=summary|https://planning.bradford.,0,0,yes,. Site with demolition permission and new build,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SH/051,"Leeds Road/Thackley Old Road, Windhill",-1.765841,53.83501,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415497.95,437657.25,415515.84,437674.46,27700",0.01,not owned by a public authority,,permissioned,full planning permission,2015-02-22,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7500220FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7901716COU&activeTab=summary|https://planning.bradford.gov.uk,0,0,yes,. Building with converison permission to 5 apartments,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SI/020,"Keighley Road, Silsden",-1.941562,53.908625,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=403759.6,445694.2559,404080.2,446001.4,27700",4.51,not owned by a public authority,,pending decision,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JEUMZMDHO2000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7507263OUT&activeTab=summary|https://planning.bradford.gov,0,0,yes,Site with permission approved subject to section 106,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,ST/020,"Former nurses accomodation, north of Airedale hospital",-1.964943,53.899154,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=402310.82,444667.21,402539.7892,444827.4,27700",1.4,owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=IAGRH0DHJ2000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=IBWOCYDHL6000&activeTab=summary|https://planning.bradford.,38,50,yes,Site submitted for consideration by owner as land which is surplus to requirements. The land would be suitable for residential development subject to permissions,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/035A,"Thornton Road/Mumby Street, Girlington",-1.797731,53.795634,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=413318.85,433101.8471,413530.1628,433467.2,27700",4.37,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8603709DUMMY&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0203297COU&activeTab=summary|https://planning.bradford.gov.,98,131,yes,Permission for 125 units has expired,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/035B,"Thornton Road, Girlington",-1.796391,53.796241,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=413414.4846,433187.1807,413605.375,433500.2498,27700",2.45,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8702988ADV&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JBYZJEDH8O000&activeTab=summary|https://planning.bradford.gov,75,92,,Remaining part of SW/035. The site is suitable for residential use subject to an acceptable application coming forward,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/036,"Cottam Avenue, Great Horton",-1.775746,53.790835,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=414782.65,432639.25,414944.95,432844.05,27700",1.33,not owned by a public authority,,permissioned,reserved matters approval,2017-01-27,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=I5XCBLDH86000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=J971VHDHV6000&activeTab=summary|https://planning.bradford.,0,0,yes,. Site with permission for 57 units,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/043,"Little Horton Lane, Little Horton",-1.765092,53.779564,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415504.3652,431431.4942,415645.3675,431546.0988,27700",1.08,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8604443NEW&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=KDITJYDHFH000&activeTab=summary|https://planning.bradford.gov,40,48,,Level site with rubble surface and some grass. The owners intentions are presently unknown but the site could come forward for residential subject to an acceptable application,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/047,"Between Clayton Lane and Lister Arms, Little Horton",-1.757709,53.782984,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=416011.5,431820.71,416115.8,431920.0,27700",0.52,owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JAH0VMDH7B000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=LKPXSDDH0B300&activeTab=summary|https://planning.bradford.,47,117,yes,There has been recent developer interest in the site. A high density development would be best suited to the site,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/048,"Junction with Park Road, Manchester Road, Little Horton",-1.753893,53.787443,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=416270.49,432293.0216,416344.9,432445.7,27700",0.79,mixed ownership,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=I2A7TBDHV6000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9600516FUL&activeTab=summary|https://planning.bradford.gov,71,178,yes,Revised site with expired permission for large scale apartment development. The neighbouring site has a pending detailed application for 575 apartments. The owner is expected to bring the site forward for development,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/049,"Park Road, Little Horton",-1.755387,53.786913,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=416110.7286,432240.4332,416292.5849,432379.6684,27700",1.44,not owned by a public authority,,pending decision,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=MIIR4QDH0B200&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=OSNQ8NDHLA000&activeTab=summary|https://planning.bradford.,575,575,yes,Application is pending for 575 unit scheme. The site boundary has been revised  to the application currently under consideration. Expected site yield from the current application is most realistic,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/061A,"Northside Road, Girlington",-1.785567,53.792858,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=414058.7303,432864.3937,414399.5,433076.75,27700",5.3,not owned by a public authority,,permissioned,outline planning permission,2016-03-07,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7704795REM&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8702311NEW&activeTab=summary|https://planning.bradford.gov.uk,0,0,yes,. The site has permission for  220 units in outline,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/061B,"Northside Road, Girlington",-1.789628,53.79264,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=413824.8,432839.11,414106.64,433045.7,27700",4.47,not owned by a public authority,,not permissioned,,2018-03-14,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0203422COU&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=M3P8BUDH0B300&activeTab=summary|https://planning.bradford.gov,137,168,yes,The site was covered by a permission which extended across  neighbouring SW/061A but has now expired. The owner is understood to be taking steps to bring the site forward under a new application,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/064,"Common Road, Low Moor",-1.771721,53.754428,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415049.75,428624.59,415291.0306,428744.5625,27700",1.25,not owned by a public authority,,pending decision,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0100359PN&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=OU1YJ3DHM9T00&activeTab=summary|https://planning.bradford.gov.,34,45,yes,A developer is progressing proposals to bring the site forward and an application is pending on part of the site for 20 units.,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/065,"Lingdale Road, Woodside",-1.779946,53.752939,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=414531.51,428466.1184,414653.55,428611.28,27700",0.61,owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JXKCDDDH0CH00&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=OLH4GBDHG2R00&activeTab=summary|https://planning.bradford.,23,28,,"The site has no recent planning, but it remains suitable for residential development and is available",2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/068,"Legrams Lane/Northside Terrace, Lidget Green",-1.789292,53.789369,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=413968.0956,432478.4867,413991.4225,432688.7818,27700",0.46,not owned by a public authority,,permissioned,full planning permission,2018-03-14,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JMLNLEDHC1000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7704025FUL&activeTab=summary|https://planning.bradford.gov,0,0,yes,. Permission granted in 14/3/18 for 20 houses,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/072,"Manorley Lane, Woodside",-1.80066,53.756881,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=413194.87,428922.45,413288.2,428998.73,27700",0.37,not owned by a public authority,,permissioned,full planning permission,2017-08-17,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7505174OUT&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JQB3J3DH0EN00&activeTab=summary|https://planning.bradford.gov,0,0,yes,. Site has new permission for  16 apartments and assisted living block of 4 apartments,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/074,"Huddersfield Road, Odsal",-1.763494,53.761727,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415651.2921,429485.4079,415716.7256,429548.2876,27700",0.18,not owned by a public authority,,permissioned,outline planning permission,2016-04-19,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9302725COU&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9501551COU&activeTab=summary|https://planning.bradford.gov.uk,0,0,yes,. Land with planning permission for 9 units.,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/075,"Scholemoor Road, Lidget Green",-1.793061,53.786713,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=413692.93,432260.3,413793.5,432326.05,27700",0.14,,,permissioned,outline planning permission,2018-06-11,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JEHNPQDHHC000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=K3FL9ZDH06500&activeTab=summary|https://planning.bradford.,0,0,yes,. Permission for7 units,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/081A,"Pannal Street, Great Horton",-1.78875,53.77719,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=413967.7751,431172.8724,414071.9,431290.45,27700",0.71,not owned by a public authority,,permissioned,full planning permission,2016-06-24,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7400443FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9702828FUL&activeTab=summary|https://planning.bradford.gov.uk,0,0,yes,. permission for demolition and re build for 24 large family homes,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/081B,Land off Great Horton Road,-1.788923,53.777762,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=413977.95,431271.2,414036.94,431310.54,27700",0.11,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7400443FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9702828FUL&activeTab=summary|https://planning.bradford.gov.uk,6,11,,,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/083,"Paradise Fold, Great Horton",-1.800269,53.782742,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=413230.1386,431812.2085,413291.15,431870.9868,27700",0.21,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9000377OUT&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=K3OX62DHFH000&activeTab=summary|https://planning.bradford.gov,6,8,,Site which had permission for residential use but this has now expired. The site is suitable for at least 6 homes,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/085,Legrams Lane/Archibald Street,-1.77254,53.792606,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415069.7825,432931.2118,415093.9749,432959.5239,27700",0.03,not owned by a public authority,,permissioned,,2017-05-03,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9100386COU&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7908191OUT&activeTab=summary|https://planning.bradford.gov.uk,0,0,yes,. Site with permission after the base date for 8 flats and 4 retail units,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/095,Paternoster Square Great Horton,-1.784366,53.780698,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=414289.2,431600.4831,414319.0979,431640.6715,27700",0.06,not owned by a public authority,,permissioned,full planning permission,2016-05-12,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=K7DQ61DHC1000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=LAA2G9DH0B200&activeTab=summary|https://planning.bradford.,0,0,yes,. Site with permission for 6 town houses,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/098,"Harris Court Mill, Great Horton Road, Great Horton",-1.786119,53.779114,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=414142.12,431385.65,414253.2462,431508.4,27700",0.57,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=HVFQKRDHJ6000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=KQBCKGDH02100&activeTab=summary|https://planning.bradford.,52,129,yes,The site/building has received recent development interest and an applcation is expected in the near future,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/105,"Clover Street/Haycliffe Road, Wibsey",-1.77955,53.775826,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=414576.0,431047.09,414671.9283,431104.0,27700",0.22,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=J54IJODHV6000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=LDXJRFDH0B200&activeTab=summary|https://planning.bradford.,9,11,,The site was suggested by the local community and is only in part use. The owner and their intentions are not known but the site is considered to be developable for at least 9 homes,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/113,"Newall Street/Bottomley Street Off Manchester Road, Little Horton",-1.760121,53.781194,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415846.9,431595.4,415967.9,431746.9103,27700",0.81,mixed ownership,,pending decision,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=IUDD0SDH6A000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7605067FUL&activeTab=summary|https://planning.bradford.gov,0,0,yes,Part of the site has a pending application,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/115,Land West Of 67 Bradford Road Clayton,-1.806353,53.784189,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=412824.8,431965.4192,412884.16,432030.85,27700",0.17,not owned by a public authority,,permissioned,outline planning permission,2016-05-06,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7906764FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=NJ02A0DHLT000&activeTab=summary|https://planning.bradford.gov,0,0,yes,. Site with permission for 4 detached homes and 2 semis,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/119,"Former Odsal Clinic 55 Odsal Road, Odsal",-1.765226,53.765488,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415536.6,429898.6,415610.95,429958.7,27700",0.21,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JDEGG1DH8O000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9004336FUL&activeTab=summary|https://planning.bradford.gov,6,8,,Building with expired permission. The site could be redeveloped to at least 6 homes,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/122,"Church Street, Buttershaw",-1.797224,53.759179,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=413439.27,429187.65,413490.41,429244.67,27700",0.13,not owned by a public authority,,pending decision,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=J68Y5TDH86000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7804581FUL&activeTab=summary|https://planning.bradford.gov,0,0,yes,Aplication penmding for 10,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/130,"Little Horton Lane, Little Horton",-1.765291,53.780583,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415543.3468,431561.67,415582.5236,431657.7,27700",0.15,not owned by a public authority,,permissioned,full planning permission,2016-11-07,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=IVK07UDHQ6000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8095056FUL&activeTab=summary|https://planning.bradford.gov,0,0,yes,. Site with full permission to demolish medical centre and redevelop the site with 14 family homes,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/131,"Sawrey Place, Little Horton",-1.760918,53.788952,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415833.2651,432521.1677,415867.8,432561.95,27700",0.09,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0204150LBC&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=N1UOZJDHLT000&activeTab=summary|https://planning.bradford.gov,5,5,,Site with expired permission for 5 terraced houses. The site can accommodate at least 5 units,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/134,"Meadway, Wibsey",-1.790482,53.75415,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=413891.6639,428634.1963,413940.39,428695.1594,27700",0.23,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8300774FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=LDQ5WMDH0GF00&activeTab=summary|https://planning.bradford.gov,6,7,yes,Site with expired permission. The site is available.,2017-11-01,2018-11-01,
